"locality","i","j","time","variable","long_name","units","value"
"Greenland",20,28,0.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.51473331451416
"Greenland",20,28,1.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.472787976264954
"Greenland",20,28,4.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.452188313007355
"Greenland",20,28,9.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.449509978294373
"Greenland",20,28,19.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.433980822563171
"Greenland",20,28,49.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.428042471408844
"Greenland",20,28,99.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.423614621162415
"Greenland",20,28,199.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.384680062532425
"Greenland",20,28,499.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.358800083398819
"Greenland",20,28,999.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.3377925157547
"Greenland",20,28,1999.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.220697700977325
"Greenland",20,28,4999.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.211459696292877
"Greenland",20,28,9999.5,"eco2D_Plankton_C_014","C Biomass - Popn. #014 (190.00 micron zooplankton)","mmol C m^-3",0.210161715745926
"Greenland",20,28,0.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.645290791988373
"Greenland",20,28,1.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.582019507884979
"Greenland",20,28,4.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.562263786792755
"Greenland",20,28,9.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.577330052852631
"Greenland",20,28,19.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.587979793548584
"Greenland",20,28,49.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.571725249290466
"Greenland",20,28,99.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.54101550579071
"Greenland",20,28,199.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.471656113862991
"Greenland",20,28,499.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.43904709815979
"Greenland",20,28,999.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",0.191472619771957
"Greenland",20,28,1999.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",1.78552186924641e-10
"Greenland",20,28,4999.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",1.66020905356667e-10
"Greenland",20,28,9999.5,"eco2D_Plankton_C_015","C Biomass - Popn. #015 (600.00 micron zooplankton)","mmol C m^-3",1.64533595081728e-10
"Greenland",20,28,0.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.646034002304077
"Greenland",20,28,1.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.729643106460571
"Greenland",20,28,4.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.735843896865845
"Greenland",20,28,9.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.831080436706543
"Greenland",20,28,19.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.972419023513794
"Greenland",20,28,49.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.918120205402374
"Greenland",20,28,99.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.757570266723633
"Greenland",20,28,199.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",0.304837465286255
"Greenland",20,28,499.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",4.57869853143222e-10
"Greenland",20,28,999.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",9.34397489937844e-11
"Greenland",20,28,1999.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",3.08652270408771e-11
"Greenland",20,28,4999.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",2.97851951436279e-11
"Greenland",20,28,9999.5,"eco2D_Plankton_C_016","C Biomass - Popn. #016 (1900.00 micron zooplankton)","mmol C m^-3",2.96446339698164e-11
"Greenland",20,28,0.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",5.17137861251831
"Greenland",20,28,1.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",4.64942216873169
"Greenland",20,28,4.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",4.4523549079895
"Greenland",20,28,9.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",4.64695692062378
"Greenland",20,28,19.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",5.39623403549194
"Greenland",20,28,49.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",5.14057207107544
"Greenland",20,28,99.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",4.41015243530273
"Greenland",20,28,199.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",3.12610864639282
"Greenland",20,28,499.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",2.45255875587463
"Greenland",20,28,999.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",1.95017850399017
"Greenland",20,28,1999.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",1.35066509246826
"Greenland",20,28,4999.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",1.33524167537689
"Greenland",20,28,9999.5,"eco2D_Plankton_C_Total","C Biomass - Total","mmol C m^-3",1.33291614055634
"Greenland",20,28,0.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.827778339385986
"Greenland",20,28,1.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.807336091995239
"Greenland",20,28,4.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.815304815769196
"Greenland",20,28,9.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.860498070716858
"Greenland",20,28,19.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.928018093109131
"Greenland",20,28,49.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.906983077526093
"Greenland",20,28,99.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.817762970924377
"Greenland",20,28,199.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.561438500881195
"Greenland",20,28,499.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.399562627077103
"Greenland",20,28,999.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.278719037771225
"Greenland",20,28,1999.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.162453338503838
"Greenland",20,28,4999.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.159545883536339
"Greenland",20,28,9999.5,"eco2D_Uptake_Fluxes_C","Uptake Fluxes C","mmol C m^-3 d^-1",0.159127846360207
"Greenland",20,28,0.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000370565918274224
"Greenland",20,28,1.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000392298941733316
"Greenland",20,28,4.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000418345560319722
"Greenland",20,28,9.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000428704632213339
"Greenland",20,28,19.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000442681106505916
"Greenland",20,28,49.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000446093647042289
"Greenland",20,28,99.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000446366902906448
"Greenland",20,28,199.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000470987375592813
"Greenland",20,28,499.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000497953733429313
"Greenland",20,28,999.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.00053137558279559
"Greenland",20,28,1999.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000602405751124024
"Greenland",20,28,4999.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000604173983447254
"Greenland",20,28,9999.5,"eco2D_Plankton_P_001","P Biomass - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.000604501867201179
"Greenland",20,28,0.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.986738920211792
"Greenland",20,28,1.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.986423552036285
"Greenland",20,28,4.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.986454665660858
"Greenland",20,28,9.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.986572980880737
"Greenland",20,28,19.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.987057864665985
"Greenland",20,28,49.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.986894845962524
"Greenland",20,28,99.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.986553132534027
"Greenland",20,28,199.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.98305344581604
"Greenland",20,28,499.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.976485550403595
"Greenland",20,28,999.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.965815186500549
"Greenland",20,28,1999.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.937631368637085
"Greenland",20,28,4999.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.936388552188873
"Greenland",20,28,9999.5,"eco2D_xGamma_P_001","P Limitation - Popn. #001 (0.60 micron phytoplankton)","mmol P m^-3",0.936198592185974
"Greenland",20,28,0.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00192976661492139
"Greenland",20,28,1.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00195301615167409
"Greenland",20,28,4.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00192344677634537
"Greenland",20,28,9.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.0018960137385875
"Greenland",20,28,19.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00186619081068784
"Greenland",20,28,49.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00187952746637166
"Greenland",20,28,99.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00186286156531423
"Greenland",20,28,199.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00182427384424955
"Greenland",20,28,499.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00174408208113164
"Greenland",20,28,999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00160720129497349
"Greenland",20,28,1999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00133169419132173
"Greenland",20,28,4999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00132193427998573
"Greenland",20,28,9999.5,"eco2D_Plankton_P_002","P Biomass - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.00132029817905277
"Greenland",20,28,0.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.957368493080139
"Greenland",20,28,1.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.952990472316742
"Greenland",20,28,4.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.95413738489151
"Greenland",20,28,9.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.955487728118896
"Greenland",20,28,19.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.960059642791748
"Greenland",20,28,49.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.956260621547699
"Greenland",20,28,99.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.959412217140198
"Greenland",20,28,199.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.918171525001526
"Greenland",20,28,499.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.855440557003021
"Greenland",20,28,999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.766157686710358
"Greenland",20,28,1999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.593559324741364
"Greenland",20,28,4999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.587259531021118
"Greenland",20,28,9999.5,"eco2D_xGamma_P_002","P Limitation - Popn. #002 (1.90 micron phytoplankton)","mmol P m^-3",0.586360573768616
"Greenland",20,28,0.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00430554850026965
"Greenland",20,28,1.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00399867910891771
"Greenland",20,28,4.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00383385317400098
"Greenland",20,28,9.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00392079586163163
"Greenland",20,28,19.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00400500372052193
"Greenland",20,28,49.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00389738450758159
"Greenland",20,28,99.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00366538716480136
"Greenland",20,28,199.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00267499824985862
"Greenland",20,28,499.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00204267050139606
"Greenland",20,28,999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00155071693006903
"Greenland",20,28,1999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00101687060669065
"Greenland",20,28,4999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00100249738898128
"Greenland",20,28,9999.5,"eco2D_Plankton_P_003","P Biomass - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.00100020528770983
"Greenland",20,28,0.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.919627368450165
"Greenland",20,28,1.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.902242720127106
"Greenland",20,28,4.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.897645473480225
"Greenland",20,28,9.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.924110293388367
"Greenland",20,28,19.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.943002462387085
"Greenland",20,28,49.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.940101802349091
"Greenland",20,28,99.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.917765378952026
"Greenland",20,28,199.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.756671547889709
"Greenland",20,28,499.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.568549931049347
"Greenland",20,28,999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.393367439508438
"Greenland",20,28,1999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.221471220254898
"Greenland",20,28,4999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.21731661260128
"Greenland",20,28,9999.5,"eco2D_xGamma_P_003","P Limitation - Popn. #003 (6.00 micron phytoplankton)","mmol P m^-3",0.216839611530304
"Greenland",20,28,0.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00396655173972249
"Greenland",20,28,1.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00356498616747558
"Greenland",20,28,4.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00335905700922012
"Greenland",20,28,9.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00350067717954516
"Greenland",20,28,19.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00362958409823477
"Greenland",20,28,49.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00353437080048025
"Greenland",20,28,99.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00324120954610407
"Greenland",20,28,199.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00199812580831349
"Greenland",20,28,499.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.00136547838337719
"Greenland",20,28,999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000942852639127523
"Greenland",20,28,1999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000502643757499754
"Greenland",20,28,4999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000489745871163905
"Greenland",20,28,9999.5,"eco2D_Plankton_P_004","P Biomass - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.000487906800117344
"Greenland",20,28,0.5,"eco2D_xGamma_P_004","P Limitation - Popn. #004 (19.00 micron phytoplankton)","mmol P m^-3",0.937644600868225
